time,addr,bus,data
781.1171582439999,513,130,01ed03d6008b
781.1171582439999,552,0,7eb1005d
781.1171582439999,552,130,7eb1005d
781.1171582439999,832,1,8903ff00000000d6
781.1171582439999,833,1,8903ff00000000d7
781.1171582439999,834,1,8903ff00000000d8
781.1171582439999,835,1,8903ff00000000d9
781.1171582439999,836,1,8903ff00000000da
781.1171582439999,837,1,8903ff00000000db
781.1171582439999,867,1,89fa3d0639ff238f
781.1171582439999,868,1,89ffbd690000001d
781.1171582439999,869,1,89fd7bfffb090074
781.1171582439999,880,1,8907ff000000000a
781.1171582439999,881,1,8907ff000000000b
781.1171582439999,916,0,0000
781.1171582439999,916,130,0000
781.122354233,4097,CarState,24d7ff6124bf0000
781.122354233,4098,CarState,000009600000106e
781.122354233,4099,CarState,002612
781.122354233,4096,CarState,03b003b103ae03a2
781.127173087,180,0,00000000c00d4ad3
781.127173087,180,130,00000000c00d4ad3
781.127173087,37,0,00020000a00200d1
781.127173087,37,130,00020000a00200d1
781.127173087,547,0,000000000000002d
781.127173087,547,130,000000000000002d
781.127173087,36,0,020201ff420180f3
781.127173087,36,130,020201ff420180f3
781.127173087,740,128,f5ffae008d
781.127173087,452,0,05e01c080000c096
781.127173087,452,130,05e01c080000c096
781.127173087,849,0,00000000
781.127173087,849,130,00000000
781.127173087,321,129,00000046
781.127173087,512,128,000000000d23
781.127173087,466,0,f830002b007f802d
781.127173087,466,130,f830002b007f802d
781.127173087,576,1,c811c22311df2b11
781.127173087,577,1,c000100100100100
781.127173087,580,1,c001100100de8711
781.127173087,581,1,c000100100100100
781.127173087,584,1,c000010000000000
781.127173087,467,0,00a84181ff000045
781.127173087,467,130,00a84181ff000045
781.127173087,610,0,0000000b74
781.127173087,610,130,0000000b74
781.127173087,352,129,0000081201319c51
781.127173087,353,129,001e0000008007
781.127173087,882,1,8907ff000000000c
781.127173087,883,1,8907ff000000000d
781.127173087,884,1,8901b907ad482deb
781.127173087,885,1,8900aa07fb60768b
781.127173087,896,1,8900000000000014
781.127173087,897,1,8900000000000015
781.127173087,898,1,897feb4e4c4254b0
781.127173087,899,1,897bd68660c0010f
781.127173087,1126,1,2420b1
781.132974181,4097,CarState,24d3ff5a24bf0000
781.132974181,4098,CarState,000009600000106e
781.132974181,4099,CarState,002612
781.132974181,4096,CarState,03b003b103ae03a2
781.137160483,37,0,00020000a00200d1
781.137160483,37,130,00020000a00200d1
781.137160483,464,0,0bf4100000360220
781.137160483,464,130,0bf4100000360220
781.137160483,36,0,020201fa420c80f9
781.137160483,36,130,020201fa420c80f9
781.137160483,740,128,f7ffa40085
781.137160483,296,129,f40190830037
781.137160483,835,128,ff6163c0000000d1
781.137160483,643,128,0000000000008c
781.137160483,740,2,b00000009b
781.137160483,705,0,0000c5ff7fc600d4
781.137160483,705,130,0000c5ff7fc600d4
781.137160483,608,0,08ffd80000ff88d0
781.137160483,608,130,08ffd80000ff88d0
781.137160483,170,0,27bf27ae279c2794
781.137160483,170,130,27bf27ae279c2794
781.137160483,186,0,01ff00be
781.137160483,186,130,01ff00be
781.137160483,548,0,0000000000010008
781.137160483,548,130,0000000000010008
781.137160483,513,0,01ee03d60120
781.137160483,513,130,01ee03d60120
781.137160483,800,0,00000000fc000027
781.137160483,800,130,00000000fc000027
781.137160483,528,1,0e0c8a0520e7d19b
781.137160483,529,1,0e24da0e60e849c6
781.142075535,4097,CarState,24ceff5224b80000
781.142075535,4098,CarState,00000960000010bd
781.142075535,4099,CarState,002612
781.142075535,4096,CarState,03ad03b203a603a8
781.1471549099999,542,1,0efff8000000002d
781.1471549099999,180,0,00000000c80d45d6
781.1471549099999,543,1,0efff8000000002e
781.1471549099999,544,1,0e00240000040464
781.1471549099999,545,1,0e0400000006084b
781.1471549099999,546,1,0e046400000404aa
781.1471549099999,547,1,0e0800000004084f
781.1471549099999,548,1,0e01000000040849
781.1471549099999,549,1,0e02000418060465
781.1471549099999,740,128,f9ff9a007d
781.1471549099999,170,0,27af27ba27962783
781.1471549099999,170,130,27af27ba27962783
781.1471549099999,452,0,05e31c080000c099
781.1471549099999,452,130,05e31c080000c099
781.1471549099999,321,129,00000046
781.1471549099999,512,128,000000000e2c
781.1471549099999,552,0,7e8e003a
781.1471549099999,552,130,7e8e003a
781.1471549099999,426,0,0000000000b1
781.1471549099999,426,130,0000000000b1
781.1471549099999,530,1,0e0d92ffc802e173
781.1471549099999,531,1,0e2744f440d501a0
781.1471549099999,532,1,0e1f6a0590e84173
781.1471549099999,533,1,0e07e80580e8c049
781.1471549099999,534,1,0e12620521e88131
781.1471549099999,535,1,0efff80000000026
781.1471549099999,536,1,0e0fcc000002e1ee
781.1471549099999,537,1,0e0da0ffe002b170
781.1471549099999,538,1,0efff80000000029
781.1471549099999,539,1,0efff8000000002a
781.1471549099999,540,1,0efff8000000002b
781.1471549099999,541,1,0efff8000000002c
781.151794858,4097,CarState,24c7ff4624a50000
781.151794858,4098,CarState,00000960000010bd
781.151794858,4099,CarState,002612
781.151794858,4096,CarState,03b103ae03a203a7
781.1571532959999,180,130,00000000c80d45d6
781.1571532959999,37,0,00020000a00200d1
781.1571532959999,37,130,00020000a00200d1
781.1571532959999,547,0,000000000000002d
781.1571532959999,547,130,000000000000002d
781.1571532959999,36,0,020201ec420180e0
781.1571532959999,36,130,020201ec420180e0
781.1571532959999,740,128,fbff900075
781.1571532959999,550,1,0e04370018040499
781.1571532959999,836,128,0000010000000050
781.1571532959999,551,1,0e0000000000003f
781.1571532959999,552,1,0e0664724862
781.1571532959999,553,1,0e0c64a24495
781.1571532959999,608,0,08ffd50000ff72b7
781.1571532959999,608,130,08ffd50000ff72b7
781.1571532959999,170,0,27cc27be27a027b3
781.1571532959999,554,1,0e0000040044
781.1571532959999,170,130,27cc27be27a027b3
781.1571532959999,555,1,0e0000000041
781.1571532959999,556,1,0e0000000042
781.1571532959999,557,1,0e0000000043
781.1571532959999,558,1,0e0000000044
781.1571532959999,559,1,0e0000000045
781.1571532959999,291,1,0108090d40008a
781.1571532959999,560,1,0e7fff3d120014
781.1571532959999,561,1,0e001ef40000035e
781.1571532959999,562,1,0e00fe00fe00fe44
781.1571532959999,976,1,8780808080808062
781.1571532959999,977,1,8780808080808063
781.1571532959999,978,1,8780808080808064
781.1571532959999,979,1,8780808080808065
781.1571532959999,513,0,01ed03d502fd
781.1571532959999,513,130,01ed03d502fd
781.1571532959999,466,0,f8300035007f8037
781.1571532959999,466,130,f8300035007f8037
781.1571532959999,467,0,00a84181ff000045
781.1571532959999,467,130,00a84181ff000045
781.162179598,4097,CarState,24c9ff4f24e50000
781.162179598,4098,CarState,000009600000101e
781.162179598,4099,CarState,002612
781.162179598,4096,CarState,03b203b603af03aa
781.167167983,37,0,00020000a00100d0
781.167167983,37,130,00020000a00100d0
781.167167983,464,0,0beb100000360015
781.167167983,464,130,0beb100000360015
781.167167983,36,0,020201f6420180ea
781.167167983,36,130,020201f6420180ea
781.167167983,740,128,fdff88006f
781.167167983,296,129,f40190830037
781.167167983,835,128,ff6b63c0000000db
781.167167983,643,128,0000000000008c
781.167167983,740,2,b40000009f
781.167167983,705,0,0000c2ff88c600da
781.167167983,705,130,0000c2ff88c600da
781.167167983,170,0,27b427ab27ad27a3
781.167167983,170,130,27b427ab27ad27a3
781.167167983,186,0,01ec00ab
781.167167983,186,130,01ec00ab
781.167167983,548,0,0000000000010008
781.167167983,548,130,0000000000010008
781.167167983,321,129,00000046
781.167167983,512,128,000000000f9a
781.167167983,552,0,7dc60071
781.167167983,552,130,7dc60071
781.167167983,610,0,0000000b74
781.167167983,610,130,0000000b74
781.171940379,4097,CarState,24c7ff4d24c50000
781.171940379,4098,CarState,000009600000101e
781.171940379,4099,CarState,002612
781.171940379,4096,CarState,03ad03af03aa03ad
781.1771664729999,180,0,00000000cc0d40d5
781.1771664729999,180,130,00000000cc0d40d5
781.1771664729999,37,0,000100007001009f
781.1771664729999,37,130,000100007001009f
781.1771664729999,547,0,000000000000002d
781.1771664729999,547,130,000000000000002d
781.1771664729999,36,0,020201f3420580eb
781.1771664729999,36,130,020201f3420580eb
781.1771664729999,740,128,ffff7e0067
781.1771664729999,608,0,08ffcf0000ff5796
781.1771664729999,608,130,08ffcf0000ff5796
781.1771664729999,452,0,05e41c080000c09a
781.1771664729999,452,130,05e41c080000c09a
781.1771664729999,513,0,01ed03d5034b
781.1771664729999,513,130,01ed03d5034b
781.1771664729999,576,1,e811c22711df2b11
781.1771664729999,577,1,e000100100100100
781.1771664729999,580,1,e001100100de8711
781.1771664729999,581,1,e000100100100100
781.1771664729999,584,1,e000010000000000
781.178165639,4101,Health,34834507
781.178741369,4102,Thermal,0000000000000000
781.178741369,4103,Thermal,0000000080002703
781.178741369,4104,Thermal,07a3910e
781.182467775,4097,CarState,24c5ff4d24c50000
781.182467775,4098,CarState,000008980000101e
781.182467775,4099,CarState,002612
781.182467775,4096,CarState,03ad03af03aa03ad
781.187168764,37,0,000100007001009f
781.187168764,37,130,000100007001009f
781.187168764,36,0,020201f4420a80f1
781.187168764,36,130,020201f4420a80f1
781.187168764,740,128,81ff970002
781.187168764,740,2,b6000000a1
781.187168764,170,0,27c127a627a32777
781.187168764,170,130,27c127a627a32777
781.187168764,849,0,00000000
781.187168764,849,130,00000000
781.187168764,186,0,01f300b2
781.187168764,186,130,01f300b2
781.187168764,548,0,0000000000010008
781.187168764,548,130,0000000000010008
781.187168764,321,129,00000046
781.187168764,512,128,0000000000a9
781.187168764,466,0,f830003f007f8041
781.187168764,466,130,f830003f007f8041
781.187168764,800,0,00000000fb000026
781.187168764,800,130,00000000fb000026
781.187168764,528,1,0f0c2a0520e7d13c
781.187168764,529,1,0f247c0e60e84969
781.1922384,4097,CarState,24bfff4324a50000
781.1922384,4098,CarState,000008980000101e
781.1922384,4099,CarState,002612
781.1922384,4096,CarState,03ab03b3039e03aa
781.197160639,542,1,0ffff8000000002e
781.197160639,180,0,00000000d00d41da
781.197160639,543,1,0ffff8000000002f
781.197160639,180,130,00000000d00d41da
781.197160639,37,0,000100007001009f
781.197160639,37,130,000100007001009f
781.197160639,547,0,000000000000002d
781.197160639,547,130,000000000000002d
781.197160639,464,0,0be7100000360011
781.197160639,544,1,0f00210000040462
781.197160639,464,130,0be7100000360011
781.197160639,36,0,020201f8420880f3
781.197160639,545,1,0f00000000060848
781.197160639,36,130,020201f8420880f3
781.197160639,546,1,0f006400000404a7
781.197160639,547,1,0f0200000004084a
781.197160639,548,1,0f0200000004084b
781.197160639,549,1,0f04000418040466
781.197160639,740,128,83ff9b0008
781.197160639,296,129,f40190830037
781.197160639,835,128,ff7563c0000000e5
781.197160639,643,128,0000000000008c
781.197160639,550,1,0f04330018040496
781.197160639,705,0,0000c3ff8ec600e1
781.197160639,705,130,0000c3ff8ec600e1
781.197160639,608,0,08ffd70000ff6bb2
781.197160639,608,130,08ffd70000ff6bb2
781.197160639,170,0,27a327be27ac2798
781.197160639,170,130,27a327be27ac2798
781.197160639,452,0,05e01c080000c096
781.197160639,452,130,05e01c080000c096
781.197160639,513,0,01ee03d504fe
781.197160639,513,130,01ee03d504fe
781.197160639,552,0,7e660012
781.197160639,552,130,7e660012
781.197160639,467,0,00a84181ff000045
781.197160639,467,130,00a84181ff000045
781.197160639,426,0,0000000000b1
781.197160639,426,130,0000000000b1
781.197160639,530,1,0f0da0000802e1c3
781.197160639,531,1,0f2692f480d5012e
781.197160639,532,1,0f1f0a0580e84104
781.197160639,533,1,0f078c05a0e8d01e
781.197160639,534,1,0f12060521e891e6
781.197160639,535,1,0ffff80000000027
781.197160639,536,1,0f0fd2ffc002e1b4
781.197160639,537,1,0f0daa002002c1cc
781.197160639,538,1,0ffff8000000002a
781.197160639,539,1,0ffff8000000002b
781.197160639,540,1,0ffff8000000002c
781.197160639,541,1,0ffff8000000002d
781.197160639,352,129,0000081201319c51
781.197160639,353,129,001e0000008007
781.197160639,979,0,014a
781.197160639,979,130,014a
781.197160639,1017,0,5198260100000014
781.197160639,1017,130,5198260100000014
781.202782098,4097,CarState,24bdff4324be0000
781.202782098,4098,CarState,000008980000106e
781.202782098,4099,CarState,002612
781.202782098,4096,CarState,03b203aa03a703ad
781.2071752229999,740,128,85ff9b000a
781.2071752229999,836,128,0000010000000050
781.2071752229999,551,1,0f00000000000040
781.2071752229999,740,2,ba000000a5
781.2071752229999,552,1,0f006472485d
781.2071752229999,553,1,0f0664a24490
781.2071752229999,170,0,27bb27b4278e27a8
781.2071752229999,554,1,0f0000000041
781.2071752229999,170,130,27bb27b4278e27a8
781.2071752229999,555,1,0f0000000042
781.2071752229999,556,1,0f0000000043
781.2071752229999,557,1,0f0000000044
781.2071752229999,558,1,0f0000000045
781.2071752229999,559,1,0f0000000046
781.2071752229999,560,1,0f7fff3d130016
781.2071752229999,561,1,0f001ef40000035f
781.2071752229999,562,1,0f00fe00fe00fe45
781.2071752229999,321,129,00000046
781.2071752229999,512,128,00000000011f
781.2071752229999,610,0,0000000b74
781.2071752229999,610,130,0000000b74
781.214409389,4097,CarState,24bbff4324be0000
781.214409389,4098,CarState,000008980000106e
781.214409389,4099,CarState,002612
781.214409389,4096,CarState,03af03b103ac03a5
781.216489129,4100,UbloxGnss,000001fb08511212
781.217155639,37,0,000100007001009f
781.217155639,37,130,000100007001009f
781.217155639,36,0,020201fb41fa80e7
781.217155639,36,130,020201fb41fa80e7
781.217155639,740,128,87ff910002
781.217155639,608,0,08ffe90000ff7dd6
781.217155639,608,130,08ffe90000ff7dd6
781.217155639,170,0,27b327b1279027a0
781.217155639,170,130,27b327b1279027a0
781.217155639,186,0,01f800b7
781.217155639,186,130,01f800b7
781.217155639,548,0,0000000000010008
781.217155639,548,130,0000000000010008
781.217155639,552,0,7f1a00c7
781.217155639,552,130,7f1a00c7
781.217155639,832,1,8a03ff00000000d7
781.217155639,833,1,8a03ff00000000d8
781.217155639,834,1,8a03ff00000000d9
781.217155639,835,1,8a03ff00000000da
781.217155639,836,1,8a03ff00000000db
781.217155639,837,1,8a03ff00000000dc
781.217155639,867,1,8afa41063fff2097
781.217155639,868,1,8affbb690000001c
781.217155639,869,1,8afdadfffc00009f
781.217155639,880,1,8a07ff000000000b
781.217155639,881,1,8a07ff000000000c
781.217155639,882,1,8a07ff000000000d
781.217155639,883,1,8a07ff000000000e
781.217155639,884,1,8a018c07b5482dc7
781.217155639,885,1,8a00a307fb607c8b
781.217155639,896,1,8a00000000000015
781.217155639,897,1,8a00000000000016
781.217155639,898,1,8a7ff0464c4254ae
781.217155639,899,1,8a7bd68660c00211
781.222561317,4097,CarState,24b8ff4024b20000
781.222561317,4098,CarState,000008980000106e
781.222561317,4099,CarState,002612
781.222561317,4096,CarState,03ae03af03aa03a5
781.2271658999999,180,0,00000000d40d43e0
781.2271658999999,180,130,00000000d40d43e0
781.2271658999999,37,0,000100006000008e
781.2271658999999,37,130,000100006000008e
781.2271658999999,547,0,000000000000002d
781.2271658999999,547,130,000000000000002d
781.2271658999999,464,0,0be410000036000e
781.2271658999999,464,130,0be410000036000e
781.2271658999999,36,0,020201f1420180e5
781.2271658999999,36,130,020201f1420180e5
781.2271658999999,740,128,89ff8700fa
781.2271658999999,296,129,f40190830037
781.2271658999999,835,128,ff7c63c0000000ec
781.2271658999999,643,128,0000000000008c
781.2271658999999,170,0,27be27b327ab278d
781.2271658999999,170,130,27be27b327ab278d
781.2271658999999,452,0,05dc1c080000c092
781.2271658999999,452,130,05dc1c080000c092
781.2271658999999,513,0,01ec03d60591
781.2271658999999,321,129,00000046
781.2271658999999,513,130,01ec03d60591
781.2271658999999,512,128,000000000210
781.2271658999999,466,0,f83000490081804d
781.2271658999999,466,130,f83000490081804d
781.2271658999999,576,1,2811c22711df2b11
781.2271658999999,577,1,2000100100100100
781.2271658999999,580,1,2001100100de8711
781.2271658999999,581,1,2000100100100100
781.2271658999999,584,1,2000010000000000
781.2271658999999,467,0,00a84181fe000044
781.2271658999999,467,130,00a84181fe000044
781.2271658999999,800,0,00000000fc000027
781.2271658999999,800,130,00000000fc000027
781.2271658999999,1552,0,20802264c002d760
781.2271658999999,1552,130,20802264c002d760
781.232388504,4097,CarState,24b7ff4324c10000
781.232388504,4098,CarState,000008330000101e
781.232388504,4099,CarState,002612
781.232388504,4096,CarState,03af03b203a403ad
781.23716116,37,0,000100005fff008c
781.23716116,37,130,000100005fff008c
781.23716116,36,0,020201f3420c80f2
781.23716116,36,130,020201f3420c80f2
781.23716116,740,128,8bff8200f7
781.23716116,740,2,bc000000a7
781.23716116,705,0,0000c7ff96c600ed
781.23716116,705,130,0000c7ff96c600ed
781.23716116,608,0,08ffd00000ff4d8d
781.23716116,608,130,08ffd00000ff4d8d
781.23716116,186,0,01f100b0
781.23716116,186,130,01f100b0
781.23716116,548,0,0000000000010008
781.23716116,548,130,0000000000010008
781.23716116,528,1,100bca0520e7c1cc
781.23716116,529,1,10241e0e60e8490c
781.23716116,921,0,1066002a00000000
781.23716116,921,130,1066002a00000000
781.241825587,4097,CarState,24b6ff4624c10000
781.241825587,4098,CarState,000007d00000101e
781.241825587,4099,CarState,002612
781.241825587,4096,CarState,03af03b203a403ad
781.2471535039999,542,1,10fff8000000002f
781.2471535039999,180,0,00000000d80d4eef
781.2471535039999,543,1,10fff80000000030
781.2471535039999,180,130,00000000d80d4eef
781.2471535039999,37,0,000100005fff008c
781.2471535039999,37,130,000100005fff008c
781.2471535039999,547,0,000000000000002d
781.2471535039999,547,130,000000000000002d
781.2471535039999,544,1,10001f0018040479
781.2471535039999,36,0,020301f8420080ec
781.2471535039999,545,1,1000000000060849
781.2471535039999,36,130,020301f8420080ec
781.2471535039999,546,1,101c6400000404c4
781.2471535039999,547,1,100400000004084d
781.2471535039999,548,1,100000000004084a
781.2471535039999,549,1,1002000418040465
781.2471535039999,740,128,8dff9b0012
781.2471535039999,170,0,27bc27be27ac279a
781.2471535039999,170,130,27bc27be27ac279a
781.2471535039999,452,0,05da1c080000c090
781.2471535039999,452,130,05da1c080000c090
781.2471535039999,849,0,00000000
781.2471535039999,849,130,00000000
781.2471535039999,513,0,01ed03d5065a
781.2471535039999,321,129,00000046
781.2471535039999,513,130,01ed03d5065a
781.2471535039999,512,128,0000000003a6
781.2471535039999,552,0,7f4c00f9
781.2471535039999,552,130,7f4c00f9
781.2471535039999,610,0,0000000b74
781.2471535039999,610,130,0000000b74
781.2471535039999,426,0,0000000000b1
781.2471535039999,426,130,0000000000b1
781.2471535039999,530,1,100d7400080331e9
781.2471535039999,531,1,1025def4c0d511ca
781.2471535039999,532,1,101eac0580e841a6
781.2471535039999,533,1,10072c05a0e8d0bf
781.2471535039999,534,1,1011a60540e8a1b5
781.2471535039999,535,1,10fff80000000028
781.2471535039999,536,1,100fdeffa002e1a1
781.2471535039999,537,1,100db4002002c9df
781.2471535039999,538,1,101cb2ff30084079
781.2471535039999,539,1,10fff8000000002c
781.2471535039999,540,1,10fff8000000002d
781.2471535039999,541,1,10fff8000000002e
781.2471535039999,1571,0,1900000000000000
781.2471535039999,1571,130,1900000000000000
781.2523822539999,4097,CarState,24b8ff4d24d10000
781.2523822539999,4098,CarState,000007d00000101e
781.2523822539999,4099,CarState,002612
781.2523822539999,4096,CarState,03b203b103a803ad
781.257171629,37,0,000100004fff007c
781.257171629,37,130,000100004fff007c
781.257171629,36,0,020301f841f880e3
781.257171629,36,130,020301f841f880e3
781.257171629,740,128,8fff9f0018
781.257171629,296,129,f40190830037
781.257171629,835,128,ff7f63c0000000ef
781.257171629,643,128,0000000000008c
781.257171629,550,1,10022f0018040491
781.257171629,836,128,0000010000000050
781.257171629,551,1,1000000000000041
781.257171629,740,2,c0000000ab
781.257171629,552,1,100264724860
781.257171629,553,1,100064a2448b
781.257171629,608,0,08ffbf0000ff5786
781.257171629,608,130,08ffbf0000ff5786
781.257171629,170,0,278c27b3279d279d
781.257171629,554,1,108064b0481e
781.257171629,170,130,278c27b3279d279d
781.257171629,555,1,100000000043
781.257171629,556,1,100000000044
781.257171629,557,1,100000000045
781.257171629,558,1,100000000046
781.257171629,559,1,100000000047
781.257171629,291,1,0108090d40008a
781.257171629,560,1,107fff3d140018
781.257171629,561,1,10001ef400000360
781.257171629,562,1,1000fe00fe00fe46
781.257171629,976,1,8880808080808063
781.257171629,977,1,8880808080808064
781.257171629,186,0,01f800b7
781.257171629,978,1,8880808080808065
781.257171629,186,130,01f800b7
781.257171629,979,1,8880808080808066
781.257171629,548,0,0000000000010008
781.257171629,548,130,0000000000010008
781.257171629,466,0,f830005000838056
781.257171629,466,130,f830005000838056
781.257171629,467,0,00a84181ff000045
781.257171629,467,130,00a84181ff000045
781.257171629,1572,0,1a00414949400000
781.257171629,1572,130,1a00414949400000
781.26210616,4097,CarState,24b3ff46249f0000
781.26210616,4098,CarState,0000076b0000101e
781.26210616,4099,CarState,002612
781.26210616,4096,CarState,03af03a403a903a9
781.267196733,464,0,0bf110000036001b
781.267196733,464,130,0bf110000036001b
781.267196733,740,128,91ff950010
781.267196733,705,0,0000c9ffa0c600f9
781.267196733,705,130,0000c9ffa0c600f9
781.267196733,170,0,279727a8278b27a0
781.267196733,170,130,279727a8278b27a0
781.267196733,452,0,05dc1c080000c092
781.267196733,513,0,01ed03d507ec
781.267196733,321,129,00000046
781.267196733,513,130,01ed03d507ec
781.267196733,512,128,00000000040e
781.267196733,552,0,7fba0067
781.267196733,552,130,7fba0067
781.267196733,352,129,0000081201319c51
781.267196733,353,129,001e0000008007
781.267196733,951,0,0000000000000008
781.267196733,951,130,0000000000000008
781.267196733,1596,0,98005a5245172060
781.267196733,1596,130,98005a5245172060
781.267196733,1163,2,6606080a02000000
781.272557827,4097,CarState,24adff3d24950000
781.272557827,4098,CarState,0000076b0000101e
781.272557827,4099,CarState,002612
781.272557827,4096,CarState,03ac03a703aa03a4
781.27716241,180,0,00000000dc0d30d5
781.27716241,180,130,00000000dc0d30d5
781.27716241,37,0,000100004fff007c
781.27716241,37,130,000100004fff007c
781.27716241,547,0,000000000000002d
781.27716241,547,130,000000000000002d
781.27716241,36,0,020201ec41f680d4
781.27716241,36,130,020201ec41f680d4
781.27716241,740,128,93ff8b0008
781.27716241,608,0,08ffd80000ff6fb7
781.27716241,608,130,08ffd80000ff6fb7
781.27716241,170,0,27b92798279c2791
781.27716241,170,130,27b92798279c2791
781.27716241,452,130,05dc1c080000c092
781.27716241,576,1,4811c21231df3331
781.27716241,577,1,4000100100100100
781.27716241,580,1,4001100100de6d31
781.27716241,581,1,4000100100100100
781.27716241,584,1,4000010000000000
781.27716241,800,0,00000000fb000026
781.27716241,800,130,00000000fb000026
781.27716241,1163,128,6606080a02000000
781.27716241,1597,0,99004445584e4b00
781.27716241,1597,130,99004445584e4b00
781.27716241,1600,0,a800004501a10000
781.27716241,1600,130,a800004501a10000
781.282109494,4097,CarState,24aaff3a24a30000
781.282109494,4098,CarState,0000076b0000101e
781.282109494,4099,CarState,002612
781.282109494,4096,CarState,03a703b003a503a8
781.287160483,37,0,000100003fff006c
781.287160483,37,130,000100003fff006c
781.287160483,36,0,020201f8420180ec
781.287160483,36,130,020201f8420180ec
781.287160483,740,128,95ff8a0009
781.287160483,296,129,f40190830037
781.287160483,835,128,ff8d63c0000000fd
781.287160483,643,128,0000000000008c
781.287160483,740,2,c2000000ad
781.287160483,170,0,27b827a72795279d
781.287160483,170,130,27b827a72795279d
781.287160483,186,0,01ec00ab
781.287160483,186,130,01ec00ab
781.287160483,548,0,0000000000010008
781.287160483,548,130,0000000000010008
781.287160483,513,0,01ed03d508df
781.287160483,321,129,00000046
781.287160483,513,130,01ed03d508df
781.287160483,512,128,0000000005b8
781.287160483,552,0,7f0b00b8
781.287160483,552,130,7f0b00b8
781.287160483,466,0,f830005300838059
781.287160483,466,130,f830005300838059
781.287160483,610,0,0000000b74
781.287160483,610,130,0000000b74
781.287160483,426,0,0000000000b1
781.287160483,426,130,0000000000b1
781.287160483,528,1,110b700540e811e4
781.287160483,529,1,1123ae0e40e8497c
781.287160483,1664,0,d800010000000000
781.287160483,1664,130,d800010000000000
781.291938244,4097,CarState,24a9ff3c24b00000
781.291938244,4098,CarState,000007070000101e
781.291938244,4099,CarState,002612
781.291938244,4096,CarState,03ab03b003a903a7
781.297163608,542,1,11fff80000000030
781.297163608,180,0,00000000e40d40ed
781.297163608,543,1,11fff80000000031
781.297163608,180,130,00000000e40d40ed
781.297163608,37,0,000100003fff006c
781.297163608,37,130,000100003fff006c
781.297163608,547,0,000000000000002d
781.297163608,547,130,000000000000002d
781.297163608,464,0,0be410000036000e
781.297163608,544,1,111d1c0018040494
781.297163608,464,130,0be410000036000e
781.297163608,36,0,020301fd420380f4
781.297163608,545,1,11fe000000040846
781.297163608,36,130,020301fd420380f4
781.297163608,546,1,11046400000404ad
781.297163608,547,1,110000000004084a
781.297163608,548,1,110400000004084f
781.297163608,549,1,110600041806046c
781.297163608,740,128,97ffa30024
781.297163608,705,0,0000c4ffa7c600fb
781.297163608,705,130,0000c4ffa7c600fb
781.297163608,608,0,08ffbe0000ff3664
781.297163608,608,130,08ffbe0000ff3664
781.297163608,452,0,05e11c080000c097
781.297163608,452,130,05e11c080000c097
781.297163608,467,0,00a84181fe000044
781.297163608,467,130,00a84181fe000044
781.297163608,530,1,110dae0008034134
781.297163608,531,1,11253cf4e0d51149
781.297163608,532,1,111e4e05a0e85179
781.297163608,533,1,1106ce05a0e8e071
781.297163608,534,1,1111480540e8b168
781.297163608,535,1,11fff80000000029
781.297163608,536,1,110fe8ffa002e9b4
781.297163608,537,1,110e3a000000d14d
781.297163608,538,1,111d30ff60072008
781.297163608,539,1,11fff8000000002d
781.297163608,540,1,11fff8000000002e
781.297163608,541,1,11fff8000000002f
781.302600223,4097,CarState,24a8ff3e24b00000
781.302600223,4098,CarState,000007070000101e
781.302600223,4099,CarState,002612
781.302600223,4096,CarState,03ab03b003a903a7
781.307158296,37,0,000100002fff005c
781.307158296,37,130,000100002fff005c
781.307158296,36,0,020301f841fa80e5
781.307158296,36,130,020301f841fa80e5
781.307158296,740,128,99ffa8002b
781.307158296,550,1,11002b0418040490
781.307158296,836,128,0000010000000050
781.307158296,551,1,1100000000000042
781.307158296,740,2,c6000000b1
781.307158296,552,1,11006472485f
781.307158296,553,1,1180649244fc
781.307158296,170,0,27a327af27a12797
781.307158296,554,1,11a664b24847
781.307158296,170,130,27a327af27a12797
781.307158296,555,1,110000000044
781.307158296,556,1,110000000045
781.307158296,557,1,110000000046
781.307158296,558,1,110000000047
781.307158296,559,1,110000000048
781.307158296,560,1,117fff3d15001a
781.307158296,561,1,11001ef400000361
781.307158296,562,1,1100fe00fe00fe47
781.307158296,849,0,00000000
781.307158296,849,130,00000000
781.307158296,186,0,01fd00bc
781.307158296,186,130,01fd00bc
781.307158296,548,0,0000000000010008
781.307158296,548,130,0000000000010008
781.307158296,513,0,01ec03d40927
781.307158296,321,129,00000046
781.307158296,513,130,01ec03d40927
781.307158296,512,128,0000000006b7
781.307158296,869,128,00000080fc0008
781.307158296,870,128,007207ff09fe00
781.307158296,1042,128,54040c00002c3802
781.307158296,1041,128,0020000010008000
781.307158296,1227,128,0c00000000000000
781.307158296,1779,0,2000000000000000
781.307158296,1779,130,2000000000000000
781.3148469409999,4097,CarState,24a6ff3f24ab0000
781.3148469409999,4098,CarState,000006a400000f7f
781.3148469409999,4099,CarState,002612
781.3148469409999,4096,CarState,03ae03aa03a703aa
781.315539233,4100,UbloxGnss,000001fb08511211
781.317153764,180,0,00000000e80d3bec
781.317153764,180,130,00000000e80d3bec
781.317153764,37,0,000100002ffb0058
781.317153764,37,130,000100002ffb0058
781.317153764,36,0,020301ec41ec80cb
781.317153764,36,130,020301ec41ec80cb
781.317153764,740,128,9bff9e0023
781.317153764,296,129,f40190830037
